dataset,scenario,branch,llm_version,part0_model,metric,part2_n_runs,part2_mean,part2_std,part0_value,delta_part2_minus_part0,part2_better
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Flat),rmse,3,101.90508797688334,0.0,93.13394136662936,8.771146610253979,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Flat),smape,3,17.917062569495812,0.0,18.057443575330144,-0.14038100583433177,True
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Flat),mase,3,2.6443507500717462,0.0,3.867181777707564,-1.2228310276358179,True
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Flat),r2,3,-0.7011490128783203,0.0,-0.4209100492493396,-0.2802389636289807,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),mae,3,77.79012400696496,0.0,64.75862068965517,13.031503317309785,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),rmse,3,101.90508797688334,0.0,75.23388818235092,26.671199794532413,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),smape,3,17.917062569495812,0.0,15.43044131251834,2.4866212569774717,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),mase,3,2.6443507500717462,0.0,3.0747533355354806,-0.43040258546373433,True
AirPassengers,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),r2,3,-0.7011490128783203,0.0,0.0727910062494688,-0.7739400191277891,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,mae,3,77.79012400696496,0.0,28.5474087597444,49.24271524722056,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,rmse,3,101.90508797688334,0.0,35.08281305366807,66.82227492321528,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,smape,3,17.917062569495812,0.0,6.345217060526792,11.57184550896902,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,mase,3,2.6443507500717462,0.0,1.3554371506084386,1.2889135994633076,False
AirPassengers,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,r2,3,-0.7011490128783203,0.0,0.7983772938713357,-1.499526306749656,False
AirPassengers,S1,ChalML,GPT55,Naive (Flat),mae,3,77.79012400696496,0.0,81.44827586206897,-3.658151855104009,True
AirPassengers,S1,ChalML,GPT55,Naive (Flat),rmse,3,101.90508797688334,0.0,93.13394136662936,8.771146610253979,False
AirPassengers,S1,ChalML,GPT55,Naive (Flat),smape,3,17.917062569495812,0.0,18.057443575330144,-0.14038100583433177,True
AirPassengers,S1,ChalML,GPT55,Naive (Flat),mase,3,2.6443507500717462,0.0,3.867181777707564,-1.2228310276358179,True
AirPassengers,S1,ChalML,GPT55,Naive (Flat),r2,3,-0.7011490128783203,0.0,-0.4209100492493396,-0.2802389636289807,False
AirPassengers,S1,ChalML,GPT55,Naive (Seasonal),mae,3,77.79012400696496,0.0,64.75862068965517,13.031503317309785,False
AirPassengers,S1,ChalML,GPT55,Naive (Seasonal),rmse,3,101.90508797688334,0.0,75.23388818235092,26.671199794532413,False
AirPassengers,S1,ChalML,GPT55,Naive (Seasonal),smape,3,17.917062569495812,0.0,15.43044131251834,2.4866212569774717,False
AirPassengers,S1,ChalML,GPT55,Naive (Seasonal),mase,3,2.6443507500717462,0.0,3.0747533355354806,-0.43040258546373433,True
AirPassengers,S1,ChalML,GPT55,Naive (Seasonal),r2,3,-0.7011490128783203,0.0,0.0727910062494688,-0.7739400191277891,False
AirPassengers,S1,ChalML,GPT55,Auto-ARIMA,mae,3,77.79012400696496,0.0,28.5474087597444,49.24271524722056,False
AirPassengers,S1,ChalML,GPT55,Auto-ARIMA,rmse,3,101.90508797688334,0.0,35.08281305366807,66.82227492321528,False
AirPassengers,S1,ChalML,GPT55,Auto-ARIMA,smape,3,17.917062569495812,0.0,6.345217060526792,11.57184550896902,False
AirPassengers,S1,ChalML,GPT55,Auto-ARIMA,mase,3,2.6443507500717462,0.0,1.3554371506084386,1.2889135994633076,False
AirPassengers,S1,ChalML,GPT55,Auto-ARIMA,r2,3,-0.7011490128783203,0.0,0.7983772938713357,-1.499526306749656,False
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Flat),mae,3,77.79012400696496,0.0,81.44827586206897,-3.658151855104009,True
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Flat),rmse,3,101.90508797688334,0.0,93.13394136662936,8.771146610253979,False
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Flat),smape,3,17.917062569495812,0.0,18.057443575330144,-0.14038100583433177,True
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Flat),mase,3,2.6443507500717462,0.0,3.867181777707564,-1.2228310276358179,True
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Flat),r2,3,-0.7011490128783203,0.0,-0.4209100492493396,-0.2802389636289807,False
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Seasonal),mae,3,77.79012400696496,0.0,64.75862068965517,13.031503317309785,False
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Seasonal),rmse,3,101.90508797688334,0.0,75.23388818235092,26.671199794532413,False
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Seasonal),smape,3,17.917062569495812,0.0,15.43044131251834,2.4866212569774717,False
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Seasonal),mase,3,2.6443507500717462,0.0,3.0747533355354806,-0.43040258546373433,True
AirPassengers,S1,ChalML,Gemini31Pro,Naive (Seasonal),r2,3,-0.7011490128783203,0.0,0.0727910062494688,-0.7739400191277891,False
AirPassengers,S1,ChalML,Gemini31Pro,Auto-ARIMA,mae,3,77.79012400696496,0.0,28.5474087597444,49.24271524722056,False
AirPassengers,S1,ChalML,Gemini31Pro,Auto-ARIMA,rmse,3,101.90508797688334,0.0,35.08281305366807,66.82227492321528,False
AirPassengers,S1,ChalML,Gemini31Pro,Auto-ARIMA,smape,3,17.917062569495812,0.0,6.345217060526792,11.57184550896902,False
AirPassengers,S1,ChalML,Gemini31Pro,Auto-ARIMA,mase,3,2.6443507500717462,0.0,1.3554371506084386,1.2889135994633076,False
AirPassengers,S1,ChalML,Gemini31Pro,Auto-ARIMA,r2,3,-0.7011490128783203,0.0,0.7983772938713357,-1.499526306749656,False
AirPassengers,S1,ChalML,Grok43,Naive (Flat),mae,3,77.79012400696496,0.0,81.44827586206897,-3.658151855104009,True
AirPassengers,S1,ChalML,Grok43,Naive (Flat),rmse,3,101.90508797688334,0.0,93.13394136662936,8.771146610253979,False
AirPassengers,S1,ChalML,Grok43,Naive (Flat),smape,3,17.917062569495812,0.0,18.057443575330144,-0.14038100583433177,True
AirPassengers,S1,ChalML,Grok43,Naive (Flat),mase,3,2.6443507500717462,0.0,3.867181777707564,-1.2228310276358179,True
AirPassengers,S1,ChalML,Grok43,Naive (Flat),r2,3,-0.7011490128783203,0.0,-0.4209100492493396,-0.2802389636289807,False
AirPassengers,S1,ChalML,Grok43,Naive (Seasonal),mae,3,77.79012400696496,0.0,64.75862068965517,13.031503317309785,False
AirPassengers,S1,ChalML,Grok43,Naive (Seasonal),rmse,3,101.90508797688334,0.0,75.23388818235092,26.671199794532413,False
AirPassengers,S1,ChalML,Grok43,Naive (Seasonal),smape,3,17.917062569495812,0.0,15.43044131251834,2.4866212569774717,False
AirPassengers,S1,ChalML,Grok43,Naive (Seasonal),mase,3,2.6443507500717462,0.0,3.0747533355354806,-0.43040258546373433,True
AirPassengers,S1,ChalML,Grok43,Naive (Seasonal),r2,3,-0.7011490128783203,0.0,0.0727910062494688,-0.7739400191277891,False
AirPassengers,S1,ChalML,Grok43,Auto-ARIMA,mae,3,77.79012400696496,0.0,28.5474087597444,49.24271524722056,False
AirPassengers,S1,ChalML,Grok43,Auto-ARIMA,rmse,3,101.90508797688334,0.0,35.08281305366807,66.82227492321528,False
AirPassengers,S1,ChalML,Grok43,Auto-ARIMA,smape,3,17.917062569495812,0.0,6.345217060526792,11.57184550896902,False
AirPassengers,S1,ChalML,Grok43,Auto-ARIMA,mase,3,2.6443507500717462,0.0,1.3554371506084386,1.2889135994633076,False
AirPassengers,S1,ChalML,Grok43,Auto-ARIMA,r2,3,-0.7011490128783203,0.0,0.7983772938713357,-1.499526306749656,False
AirPassengers,S1,ChalML,KimiK26,Naive (Flat),mae,3,77.79012400696496,0.0,81.44827586206897,-3.658151855104009,True
AirPassengers,S1,ChalML,KimiK26,Naive (Flat),rmse,3,101.90508797688334,0.0,93.13394136662936,8.771146610253979,False
AirPassengers,S1,ChalML,KimiK26,Naive (Flat),smape,3,17.917062569495812,0.0,18.057443575330144,-0.14038100583433177,True
AirPassengers,S1,ChalML,KimiK26,Naive (Flat),mase,3,2.6443507500717462,0.0,3.867181777707564,-1.2228310276358179,True
AirPassengers,S1,ChalML,KimiK26,Naive (Flat),r2,3,-0.7011490128783203,0.0,-0.4209100492493396,-0.2802389636289807,False
AirPassengers,S1,ChalML,KimiK26,Naive (Seasonal),mae,3,77.79012400696496,0.0,64.75862068965517,13.031503317309785,False
AirPassengers,S1,ChalML,KimiK26,Naive (Seasonal),rmse,3,101.90508797688334,0.0,75.23388818235092,26.671199794532413,False
AirPassengers,S1,ChalML,KimiK26,Naive (Seasonal),smape,3,17.917062569495812,0.0,15.43044131251834,2.4866212569774717,False
AirPassengers,S1,ChalML,KimiK26,Naive (Seasonal),mase,3,2.6443507500717462,0.0,3.0747533355354806,-0.43040258546373433,True
AirPassengers,S1,ChalML,KimiK26,Naive (Seasonal),r2,3,-0.7011490128783203,0.0,0.0727910062494688,-0.7739400191277891,False
AirPassengers,S1,ChalML,KimiK26,Auto-ARIMA,mae,3,77.79012400696496,0.0,28.5474087597444,49.24271524722056,False
AirPassengers,S1,ChalML,KimiK26,Auto-ARIMA,rmse,3,101.90508797688334,0.0,35.08281305366807,66.82227492321528,False
AirPassengers,S1,ChalML,KimiK26,Auto-ARIMA,smape,3,17.917062569495812,0.0,6.345217060526792,11.57184550896902,False
AirPassengers,S1,ChalML,KimiK26,Auto-ARIMA,mase,3,2.6443507500717462,0.0,1.3554371506084386,1.2889135994633076,False
AirPassengers,S1,ChalML,KimiK26,Auto-ARIMA,r2,3,-0.7011490128783203,0.0,0.7983772938713357,-1.499526306749656,False
AirPassengers,S2,Base,ClaudeOpus47,Naive (Flat),mae,3,11.49637137855457,0.0,44.72413793103448,-33.227766552479906,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Flat),rmse,3,15.014304915841558,0.0,52.4913786024544,-37.47707368661284,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Flat),smape,3,2.595548758638514,0.0,10.092925118689587,-7.4973763600510726,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Flat),mase,3,0.3908007432313931,0.0,2.123511755159488,-1.7327110119280948,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Flat),r2,3,0.9630715496203978,0.0,0.5486363519492873,0.4144351976711105,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Seasonal),mae,3,11.49637137855457,0.0,41.310344827586206,-29.813973449031636,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Seasonal),rmse,3,15.014304915841558,0.0,46.08163670464961,-31.067331788808055,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Seasonal),smape,3,2.595548758638514,0.0,9.694491822421494,-7.098943063782979,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Seasonal),mase,3,0.3908007432313931,0.0,1.9614241192606527,-1.5706233760292596,True
AirPassengers,S2,Base,ClaudeOpus47,Naive (Seasonal),r2,3,0.9630715496203978,0.0,0.6521384622456794,0.31093308737471836,True
AirPassengers,S2,Base,ClaudeOpus47,Auto-ARIMA,mae,3,11.49637137855457,0.0,15.16760177383131,-3.671230395276739,True
AirPassengers,S2,Base,ClaudeOpus47,Auto-ARIMA,rmse,3,15.014304915841558,0.0,18.93487539786001,-3.9205704820184533,True
AirPassengers,S2,Base,ClaudeOpus47,Auto-ARIMA,smape,3,2.595548758638514,0.0,3.462552803992238,-0.867004045353724,True
AirPassengers,S2,Base,ClaudeOpus47,Auto-ARIMA,mase,3,0.3908007432313931,0.0,0.720161017166501,-0.32936027393510797,True
AirPassengers,S2,Base,ClaudeOpus47,Auto-ARIMA,r2,3,0.9630715496203978,0.0,0.941267900739009,0.02180364888138875,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Flat),mae,1,11.49637137855457,,44.72413793103448,-33.227766552479906,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Flat),rmse,1,15.014304915841558,,52.4913786024544,-37.47707368661284,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Flat),smape,1,2.595548758638514,,10.092925118689587,-7.4973763600510726,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Flat),mase,1,0.390800743231393,,2.123511755159488,-1.732711011928095,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Flat),r2,1,0.9630715496203976,,0.5486363519492873,0.41443519767111037,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Seasonal),mae,1,11.49637137855457,,41.310344827586206,-29.813973449031636,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Seasonal),rmse,1,15.014304915841558,,46.08163670464961,-31.067331788808055,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Seasonal),smape,1,2.595548758638514,,9.694491822421494,-7.098943063782979,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Seasonal),mase,1,0.390800743231393,,1.9614241192606527,-1.5706233760292596,True
AirPassengers,S2,Base,DeepSeekV4Pro,Naive (Seasonal),r2,1,0.9630715496203976,,0.6521384622456794,0.31093308737471825,True
AirPassengers,S2,Base,DeepSeekV4Pro,Auto-ARIMA,mae,1,11.49637137855457,,15.16760177383131,-3.671230395276739,True
AirPassengers,S2,Base,DeepSeekV4Pro,Auto-ARIMA,rmse,1,15.014304915841558,,18.93487539786001,-3.9205704820184533,True
AirPassengers,S2,Base,DeepSeekV4Pro,Auto-ARIMA,smape,1,2.595548758638514,,3.462552803992238,-0.867004045353724,True
AirPassengers,S2,Base,DeepSeekV4Pro,Auto-ARIMA,mase,1,0.390800743231393,,0.720161017166501,-0.329360273935108,True
AirPassengers,S2,Base,DeepSeekV4Pro,Auto-ARIMA,r2,1,0.9630715496203976,,0.941267900739009,0.021803648881388638,True
AirPassengers,S2,Base,GPT55,Naive (Flat),mae,3,11.49637137855457,0.0,44.72413793103448,-33.227766552479906,True
AirPassengers,S2,Base,GPT55,Naive (Flat),rmse,3,15.014304915841558,0.0,52.4913786024544,-37.47707368661284,True
AirPassengers,S2,Base,GPT55,Naive (Flat),smape,3,2.595548758638514,0.0,10.092925118689587,-7.4973763600510726,True
AirPassengers,S2,Base,GPT55,Naive (Flat),mase,3,0.3908007432313931,0.0,2.123511755159488,-1.7327110119280948,True
AirPassengers,S2,Base,GPT55,Naive (Flat),r2,3,0.9630715496203978,0.0,0.5486363519492873,0.4144351976711105,True
AirPassengers,S2,Base,GPT55,Naive (Seasonal),mae,3,11.49637137855457,0.0,41.310344827586206,-29.813973449031636,True
AirPassengers,S2,Base,GPT55,Naive (Seasonal),rmse,3,15.014304915841558,0.0,46.08163670464961,-31.067331788808055,True
AirPassengers,S2,Base,GPT55,Naive (Seasonal),smape,3,2.595548758638514,0.0,9.694491822421494,-7.098943063782979,True
AirPassengers,S2,Base,GPT55,Naive (Seasonal),mase,3,0.3908007432313931,0.0,1.9614241192606527,-1.5706233760292596,True
AirPassengers,S2,Base,GPT55,Naive (Seasonal),r2,3,0.9630715496203978,0.0,0.6521384622456794,0.31093308737471836,True
AirPassengers,S2,Base,GPT55,Auto-ARIMA,mae,3,11.49637137855457,0.0,15.16760177383131,-3.671230395276739,True
AirPassengers,S2,Base,GPT55,Auto-ARIMA,rmse,3,15.014304915841558,0.0,18.93487539786001,-3.9205704820184533,True
AirPassengers,S2,Base,GPT55,Auto-ARIMA,smape,3,2.595548758638514,0.0,3.462552803992238,-0.867004045353724,True
AirPassengers,S2,Base,GPT55,Auto-ARIMA,mase,3,0.3908007432313931,0.0,0.720161017166501,-0.32936027393510797,True
AirPassengers,S2,Base,GPT55,Auto-ARIMA,r2,3,0.9630715496203978,0.0,0.941267900739009,0.02180364888138875,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Flat),mae,3,11.49637137855457,0.0,44.72413793103448,-33.227766552479906,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Flat),rmse,3,15.014304915841558,0.0,52.4913786024544,-37.47707368661284,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Flat),smape,3,2.595548758638514,0.0,10.092925118689587,-7.4973763600510726,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Flat),mase,3,0.3908007432313931,0.0,2.123511755159488,-1.7327110119280948,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Flat),r2,3,0.9630715496203978,0.0,0.5486363519492873,0.4144351976711105,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Seasonal),mae,3,11.49637137855457,0.0,41.310344827586206,-29.813973449031636,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Seasonal),rmse,3,15.014304915841558,0.0,46.08163670464961,-31.067331788808055,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Seasonal),smape,3,2.595548758638514,0.0,9.694491822421494,-7.098943063782979,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Seasonal),mase,3,0.3908007432313931,0.0,1.9614241192606527,-1.5706233760292596,True
AirPassengers,S2,Base,Gemini31Pro,Naive (Seasonal),r2,3,0.9630715496203978,0.0,0.6521384622456794,0.31093308737471836,True
AirPassengers,S2,Base,Gemini31Pro,Auto-ARIMA,mae,3,11.49637137855457,0.0,15.16760177383131,-3.671230395276739,True
AirPassengers,S2,Base,Gemini31Pro,Auto-ARIMA,rmse,3,15.014304915841558,0.0,18.93487539786001,-3.9205704820184533,True
AirPassengers,S2,Base,Gemini31Pro,Auto-ARIMA,smape,3,2.595548758638514,0.0,3.462552803992238,-0.867004045353724,True
AirPassengers,S2,Base,Gemini31Pro,Auto-ARIMA,mase,3,0.3908007432313931,0.0,0.720161017166501,-0.32936027393510797,True
AirPassengers,S2,Base,Gemini31Pro,Auto-ARIMA,r2,3,0.9630715496203978,0.0,0.941267900739009,0.02180364888138875,True
AirPassengers,S2,Base,Grok43,Naive (Flat),mae,3,11.49637137855457,0.0,44.72413793103448,-33.227766552479906,True
AirPassengers,S2,Base,Grok43,Naive (Flat),rmse,3,15.014304915841558,0.0,52.4913786024544,-37.47707368661284,True
AirPassengers,S2,Base,Grok43,Naive (Flat),smape,3,2.595548758638514,0.0,10.092925118689587,-7.4973763600510726,True
AirPassengers,S2,Base,Grok43,Naive (Flat),mase,3,0.3908007432313931,0.0,2.123511755159488,-1.7327110119280948,True
AirPassengers,S2,Base,Grok43,Naive (Flat),r2,3,0.9630715496203978,0.0,0.5486363519492873,0.4144351976711105,True
AirPassengers,S2,Base,Grok43,Naive (Seasonal),mae,3,11.49637137855457,0.0,41.310344827586206,-29.813973449031636,True
AirPassengers,S2,Base,Grok43,Naive (Seasonal),rmse,3,15.014304915841558,0.0,46.08163670464961,-31.067331788808055,True
AirPassengers,S2,Base,Grok43,Naive (Seasonal),smape,3,2.595548758638514,0.0,9.694491822421494,-7.098943063782979,True
AirPassengers,S2,Base,Grok43,Naive (Seasonal),mase,3,0.3908007432313931,0.0,1.9614241192606527,-1.5706233760292596,True
AirPassengers,S2,Base,Grok43,Naive (Seasonal),r2,3,0.9630715496203978,0.0,0.6521384622456794,0.31093308737471836,True
AirPassengers,S2,Base,Grok43,Auto-ARIMA,mae,3,11.49637137855457,0.0,15.16760177383131,-3.671230395276739,True
AirPassengers,S2,Base,Grok43,Auto-ARIMA,rmse,3,15.014304915841558,0.0,18.93487539786001,-3.9205704820184533,True
AirPassengers,S2,Base,Grok43,Auto-ARIMA,smape,3,2.595548758638514,0.0,3.462552803992238,-0.867004045353724,True
AirPassengers,S2,Base,Grok43,Auto-ARIMA,mase,3,0.3908007432313931,0.0,0.720161017166501,-0.32936027393510797,True
AirPassengers,S2,Base,Grok43,Auto-ARIMA,r2,3,0.9630715496203978,0.0,0.941267900739009,0.02180364888138875,True
AirPassengers,S2,Base,KimiK26,Naive (Flat),mae,3,11.49637137855457,0.0,44.72413793103448,-33.227766552479906,True
AirPassengers,S2,Base,KimiK26,Naive (Flat),rmse,3,15.014304915841558,0.0,52.4913786024544,-37.47707368661284,True
AirPassengers,S2,Base,KimiK26,Naive (Flat),smape,3,2.595548758638514,0.0,10.092925118689587,-7.4973763600510726,True
AirPassengers,S2,Base,KimiK26,Naive (Flat),mase,3,0.3908007432313931,0.0,2.123511755159488,-1.7327110119280948,True
AirPassengers,S2,Base,KimiK26,Naive (Flat),r2,3,0.9630715496203978,0.0,0.5486363519492873,0.4144351976711105,True
AirPassengers,S2,Base,KimiK26,Naive (Seasonal),mae,3,11.49637137855457,0.0,41.310344827586206,-29.813973449031636,True
AirPassengers,S2,Base,KimiK26,Naive (Seasonal),rmse,3,15.014304915841558,0.0,46.08163670464961,-31.067331788808055,True
AirPassengers,S2,Base,KimiK26,Naive (Seasonal),smape,3,2.595548758638514,0.0,9.694491822421494,-7.098943063782979,True
AirPassengers,S2,Base,KimiK26,Naive (Seasonal),mase,3,0.3908007432313931,0.0,1.9614241192606527,-1.5706233760292596,True
AirPassengers,S2,Base,KimiK26,Naive (Seasonal),r2,3,0.9630715496203978,0.0,0.6521384622456794,0.31093308737471836,True
AirPassengers,S2,Base,KimiK26,Auto-ARIMA,mae,3,11.49637137855457,0.0,15.16760177383131,-3.671230395276739,True
AirPassengers,S2,Base,KimiK26,Auto-ARIMA,rmse,3,15.014304915841558,0.0,18.93487539786001,-3.9205704820184533,True
AirPassengers,S2,Base,KimiK26,Auto-ARIMA,smape,3,2.595548758638514,0.0,3.462552803992238,-0.867004045353724,True
AirPassengers,S2,Base,KimiK26,Auto-ARIMA,mase,3,0.3908007432313931,0.0,0.720161017166501,-0.32936027393510797,True
AirPassengers,S2,Base,KimiK26,Auto-ARIMA,r2,3,0.9630715496203978,0.0,0.941267900739009,0.02180364888138875,True
AirPassengers,S2,ChalDL,ClaudeOpus47,Naive (Flat),mae,3,39.42876636022809,5.633650274582889,44.72413793103448,-5.295371570806388,True
AirPassengers,S2,ChalDL,ClaudeOpus47,Naive (Flat),rmse,3,47.48467432300732,5.860222684670201,52.4913786024544,-5.006704279447078,True
AirPassengers,S2,ChalDL,ClaudeOpus47,Naive (Flat),smape,3,8.986112696654667,1.2283893287974414,10.092925118689587,-1.1068124220349205,True
AirPassengers,S2,ChalDL,ClaudeOpus47,Naive (Flat),mase,3,1.3403178003641891,0.191506923525425,2.123511755159488,-0.7831939547952989,True
AirPassengers,S2,ChalDL,ClaudeOpus47,Naive (Flat),r2,3,0.6268829759569362,0.08897477561604553,0.5486363519492873,0.07824662400764892,True
AirPassengers,S2,ChalDL,ClaudeOpus47,Naive (Seasonal),mae,3,39.42876636022809,5.633650274582889,41.310344827586206,-1.8815784673581177,True
AirPassengers,S2,ChalDL,ClaudeOpus47,Naive (Seasonal),rmse,3,47.48467432300732,5.860222684670201,46.08163670464961,1.4030376183577076,False
